invoice_id,month,entity_id,billed_subscription_cents,credit_cents,net_invoice_cents,collected_cents,live_arr_cents,booked_arr_cents,implementation_dependent,cancellable
2023-09-AG-E1179,2023-09,AG-E1179,336833,0,336833,335822,4041996,4041996,0,0
2023-10-AG-E1179,2023-10,AG-E1179,347562,0,347562,346519,4170744,4170744,0,0
2023-11-AG-E1179,2023-11,AG-E1179,348188,0,348188,347143,4178256,4178256,0,0
2023-12-AG-E1179,2023-12,AG-E1179,348815,0,348815,347768,4185780,4185780,0,0
2024-01-AG-E1179,2024-01,AG-E1179,349443,0,349443,348394,4193316,4193316,0,0
2024-02-AG-E1179,2024-02,AG-E1179,350072,0,350072,349021,4200864,4200864,0,0
2024-03-AG-E1179,2024-03,AG-E1179,350702,0,350702,349649,4208424,4208424,0,0
2024-04-AG-E1179,2024-04,AG-E1179,351333,0,351333,350279,4215996,4215996,0,0
2024-05-AG-E1179,2024-05,AG-E1179,351965,0,351965,350909,4223580,4223580,0,0
2024-06-AG-E1179,2024-06,AG-E1179,352599,0,352599,351541,4231188,4231188,0,0
2024-07-AG-E1179,2024-07,AG-E1179,353234,0,353234,352174,4238808,4238808,0,0
2024-08-AG-E1179,2024-08,AG-E1179,353870,0,353870,352808,4246440,4246440,0,0
2024-09-AG-E1179,2024-09,AG-E1179,354507,0,354507,353443,4254084,4254084,0,0
2024-10-AG-E1179,2024-10,AG-E1179,365799,0,365799,364701,4389588,4389588,0,0
2024-11-AG-E1179,2024-11,AG-E1179,366457,0,366457,365357,4397484,4397484,0,0
2024-12-AG-E1179,2024-12,AG-E1179,367117,0,367117,366015,4405404,4405404,0,0
2025-01-AG-E1179,2025-01,AG-E1179,367778,2206,365572,364475,4413336,4413336,0,0
2025-02-AG-E1179,2025-02,AG-E1179,368440,0,368440,367334,4421280,4421280,0,0
2025-03-AG-E1179,2025-03,AG-E1179,369103,0,369103,367995,4429236,4429236,0,0
2025-04-AG-E1179,2025-04,AG-E1179,369767,0,369767,368657,4437204,4437204,0,0
2025-05-AG-E1179,2025-05,AG-E1179,370433,0,370433,369321,4445196,4445196,0,0
2025-06-AG-E1179,2025-06,AG-E1179,371100,0,371100,369986,4453200,4453200,0,0
2025-07-AG-E1179,2025-07,AG-E1179,371768,0,371768,370652,4461216,4461216,0,0
2025-08-AG-E1179,2025-08,AG-E1179,372437,0,372437,371319,4469244,4469244,0,0
2025-09-AG-E1179,2025-09,AG-E1179,373107,0,373107,371987,4477284,4477284,0,0
2025-10-AG-E1179,2025-10,AG-E1179,384992,0,384992,383837,4619904,4619904,0,0
2025-11-AG-E1179,2025-11,AG-E1179,385685,0,385685,384527,4628220,4628220,0,0
2025-12-AG-E1179,2025-12,AG-E1179,386379,0,386379,385219,4636548,4636548,0,0
2026-01-AG-E1179,2026-01,AG-E1179,387074,0,387074,385912,4644888,4644888,0,0
2026-02-AG-E1179,2026-02,AG-E1179,387771,0,387771,386607,4653252,4653252,0,0
2026-03-AG-E1179,2026-03,AG-E1179,388469,0,388469,387303,4661628,4661628,0,0
2026-04-AG-E1179,2026-04,AG-E1179,389168,0,389168,388000,4670016,4670016,0,0
2026-05-AG-E1179,2026-05,AG-E1179,389869,0,389869,388699,4678428,4678428,0,0
2026-06-AG-E1179,2026-06,AG-E1179,390571,0,390571,389399,4686852,4686852,0,0
2026-07-AG-E1179,2026-07,AG-E1179,391274,0,391274,390100,4695288,4695288,0,0
2022-10-AG-E1180,2022-10,AG-E1180,98728,0,98728,98431,1184736,1184736,0,0
2022-11-AG-E1180,2022-11,AG-E1180,98906,0,98906,98609,1186872,1186872,0,0
2022-12-AG-E1180,2022-12,AG-E1180,99084,0,99084,98786,1189008,1189008,0,0
2023-01-AG-E1180,2023-01,AG-E1180,99262,595,98667,98370,1191144,1191144,0,0
2023-02-AG-E1180,2023-02,AG-E1180,99441,0,99441,99142,1193292,1193292,0,0
2023-03-AG-E1180,2023-03,AG-E1180,99620,0,99620,99321,1195440,1195440,0,0
2023-04-AG-E1180,2023-04,AG-E1180,99799,0,99799,99499,1197588,1197588,0,0
2023-05-AG-E1180,2023-05,AG-E1180,99979,0,99979,99679,1199748,1199748,0,0
2023-06-AG-E1180,2023-06,AG-E1180,100159,0,100159,99858,1201908,1201908,0,0
2023-07-AG-E1180,2023-07,AG-E1180,100339,0,100339,100037,1204068,1204068,0,0
2023-08-AG-E1180,2023-08,AG-E1180,100520,0,100520,100218,1206240,1206240,0,0
2023-09-AG-E1180,2023-09,AG-E1180,100701,0,100701,100398,1208412,1208412,0,0
2023-10-AG-E1180,2023-10,AG-E1180,103909,0,103909,103597,1246908,1246908,0,0
2023-11-AG-E1180,2023-11,AG-E1180,104096,0,104096,103783,1249152,1249152,0,0
2023-12-AG-E1180,2023-12,AG-E1180,104283,0,104283,103970,1251396,1251396,0,0
2024-01-AG-E1180,2024-01,AG-E1180,104471,0,104471,104157,1253652,1253652,0,0
2024-02-AG-E1180,2024-02,AG-E1180,104659,0,104659,104345,1255908,1255908,0,0
2024-03-AG-E1180,2024-03,AG-E1180,104847,0,104847,104532,1258164,1258164,0,0
2024-04-AG-E1180,2024-04,AG-E1180,105036,0,105036,104720,1260432,1260432,0,0
2024-05-AG-E1180,2024-05,AG-E1180,105225,0,105225,104909,1262700,1262700,0,0
2024-06-AG-E1180,2024-06,AG-E1180,105414,0,105414,105097,1264968,1264968,0,0
2024-07-AG-E1180,2024-07,AG-E1180,105604,0,105604,105287,1267248,1267248,0,0
2024-08-AG-E1180,2024-08,AG-E1180,105794,0,105794,105476,1269528,1269528,0,0
2024-09-AG-E1180,2024-09,AG-E1180,105984,0,105984,105666,1271808,1271808,0,0
2024-10-AG-E1180,2024-10,AG-E1180,109360,0,109360,109031,1312320,1312320,0,0
2024-11-AG-E1180,2024-11,AG-E1180,109557,0,109557,109228,1314684,1314684,0,0
2024-12-AG-E1180,2024-12,AG-E1180,109754,658,109096,108768,1317048,1317048,0,0
2025-01-AG-E1180,2025-01,AG-E1180,109952,0,109952,109622,1319424,1319424,0,0
2025-02-AG-E1180,2025-02,AG-E1180,110150,0,110150,109819,1321800,1321800,0,0
2025-03-AG-E1180,2025-03,AG-E1180,110348,0,110348,110016,1324176,1324176,0,0
2025-04-AG-E1180,2025-04,AG-E1180,110547,0,110547,110215,1326564,1326564,0,0
2025-05-AG-E1180,2025-05,AG-E1180,110746,0,110746,110413,1328952,1328952,0,0
2025-06-AG-E1180,2025-06,AG-E1180,110945,0,110945,110612,1331340,1331340,0,0
2025-07-AG-E1180,2025-07,AG-E1180,111145,0,111145,110811,1333740,1333740,0,0
2025-08-AG-E1180,2025-08,AG-E1180,111345,0,111345,111010,1336140,1336140,0,0
2025-09-AG-E1180,2025-09,AG-E1180,111545,0,111545,111210,1338540,1338540,0,0
2025-10-AG-E1180,2025-10,AG-E1180,115098,0,115098,114752,1381176,1381176,0,0
2025-11-AG-E1180,2025-11,AG-E1180,115305,0,115305,114959,1383660,1383660,0,0
2025-12-AG-E1180,2025-12,AG-E1180,115513,0,115513,115166,1386156,1386156,0,0
2026-01-AG-E1180,2026-01,AG-E1180,115721,0,115721,115373,1388652,1388652,0,0
2026-02-AG-E1180,2026-02,AG-E1180,115929,0,115929,115581,1391148,1391148,0,0
2026-03-AG-E1180,2026-03,AG-E1180,116138,0,116138,115789,1393656,1393656,0,0
2026-04-AG-E1180,2026-04,AG-E1180,116347,0,116347,115997,1396164,1396164,0,0
2026-05-AG-E1180,2026-05,AG-E1180,116556,0,116556,116206,1398672,1398672,0,0
2026-06-AG-E1180,2026-06,AG-E1180,116766,0,116766,116415,1401192,1401192,0,0
2026-07-AG-E1180,2026-07,AG-E1180,116976,0,116976,116625,1403712,1403712,0,0
2022-08-AG-E1181,2022-08,AG-E1181,270755,0,270755,269942,3249060,3249060,0,0
2022-09-AG-E1181,2022-09,AG-E1181,271242,0,271242,270428,3254904,3254904,0,0
2022-10-AG-E1181,2022-10,AG-E1181,271730,0,271730,270914,3260760,3260760,0,0
2022-11-AG-E1181,2022-11,AG-E1181,272219,0,272219,271402,3266628,3266628,0,0
2022-12-AG-E1181,2022-12,AG-E1181,272709,1636,271073,270259,3272508,3272508,0,0
2023-01-AG-E1181,2023-01,AG-E1181,273200,0,273200,272380,3278400,3278400,0,0
2023-02-AG-E1181,2023-02,AG-E1181,273692,0,273692,272870,3284304,3284304,0,0
2023-03-AG-E1181,2023-03,AG-E1181,274185,0,274185,273362,3290220,3290220,0,0
2023-04-AG-E1181,2023-04,AG-E1181,274679,0,274679,273854,3296148,3296148,0,0
2023-05-AG-E1181,2023-05,AG-E1181,275173,0,275173,274347,3302076,3302076,0,0
2023-06-AG-E1181,2023-06,AG-E1181,275668,0,275668,274840,3308016,3308016,0,0
2023-07-AG-E1181,2023-07,AG-E1181,276164,0,276164,275335,3313968,3313968,0,0
2023-08-AG-E1181,2023-08,AG-E1181,284961,0,284961,284106,3419532,3419532,0,0
2023-09-AG-E1181,2023-09,AG-E1181,285474,0,285474,284617,3425688,3425688,0,0
2023-10-AG-E1181,2023-10,AG-E1181,285988,0,285988,285130,3431856,3431856,0,0
2023-11-AG-E1181,2023-11,AG-E1181,286503,0,286503,285643,3438036,3438036,0,0
2023-12-AG-E1181,2023-12,AG-E1181,287019,0,287019,286157,3444228,3444228,0,0
2024-01-AG-E1181,2024-01,AG-E1181,287536,0,287536,286673,3450432,3450432,0,0
2024-02-AG-E1181,2024-02,AG-E1181,288054,0,288054,287189,3456648,3456648,0,0
2024-03-AG-E1181,2024-03,AG-E1181,288572,0,288572,287706,3462864,3462864,0,0
2024-04-AG-E1181,2024-04,AG-E1181,289091,0,289091,288223,3469092,3469092,0,0
2024-05-AG-E1181,2024-05,AG-E1181,289611,0,289611,288742,3475332,3475332,0,0
2024-06-AG-E1181,2024-06,AG-E1181,290132,0,290132,289261,3481584,3481584,0,0
2024-07-AG-E1181,2024-07,AG-E1181,290654,0,290654,289782,3487848,3487848,0,0
2024-08-AG-E1181,2024-08,AG-E1181,299912,0,299912,299012,3598944,3598944,0,0
2024-09-AG-E1181,2024-09,AG-E1181,300452,0,300452,299550,3605424,3605424,0,0
2024-10-AG-E1181,2024-10,AG-E1181,300993,0,300993,300090,3611916,3611916,0,0
2024-11-AG-E1181,2024-11,AG-E1181,301535,1809,299726,298826,3618420,3618420,0,0
2024-12-AG-E1181,2024-12,AG-E1181,302078,0,302078,301171,3624936,3624936,0,0
2025-01-AG-E1181,2025-01,AG-E1181,302622,0,302622,301714,3631464,3631464,0,0
2025-02-AG-E1181,2025-02,AG-E1181,303167,0,303167,302257,3638004,3638004,0,0
2025-03-AG-E1181,2025-03,AG-E1181,303713,0,303713,302801,3644556,3644556,0,0
2025-04-AG-E1181,2025-04,AG-E1181,304260,0,304260,303347,3651120,3651120,0,0
2025-05-AG-E1181,2025-05,AG-E1181,304808,0,304808,303893,3657696,3657696,0,0
2025-06-AG-E1181,2025-06,AG-E1181,305357,0,305357,304440,3664284,3664284,0,0
2025-07-AG-E1181,2025-07,AG-E1181,305907,0,305907,304989,3670884,3670884,0,0
2025-08-AG-E1181,2025-08,AG-E1181,315651,0,315651,314704,3787812,3787812,0,0
2025-09-AG-E1181,2025-09,AG-E1181,316219,0,316219,315270,3794628,3794628,0,0
2025-10-AG-E1181,2025-10,AG-E1181,316788,0,316788,315837,3801456,3801456,0,0
2025-11-AG-E1181,2025-11,AG-E1181,317358,0,317358,316405,3808296,3808296,0,0
2025-12-AG-E1181,2025-12,AG-E1181,317929,0,317929,316975,3815148,3815148,0,0
2026-01-AG-E1181,2026-01,AG-E1181,318501,0,318501,317545,3822012,3822012,0,0
2026-02-AG-E1181,2026-02,AG-E1181,319074,0,319074,318116,3828888,3828888,0,0
2026-03-AG-E1181,2026-03,AG-E1181,319648,0,319648,318689,3835776,3835776,0,0
2026-04-AG-E1181,2026-04,AG-E1181,320223,0,320223,319262,3842676,3842676,0,0
2026-05-AG-E1181,2026-05,AG-E1181,320799,0,320799,319836,3849588,3849588,0,0
2026-06-AG-E1181,2026-06,AG-E1181,321376,0,321376,320411,3856512,3856512,0,0
2026-07-AG-E1181,2026-07,AG-E1181,321954,0,321954,320988,3863448,3863448,0,0
2021-11-AG-E1182,2021-11,AG-E1182,297389,0,297389,296496,3568668,3568668,0,0
2021-12-AG-E1182,2021-12,AG-E1182,297924,0,297924,297030,3575088,3575088,0,0
2022-01-AG-E1182,2022-01,AG-E1182,298460,0,298460,297564,3581520,3581520,0,0
2022-02-AG-E1182,2022-02,AG-E1182,298997,0,298997,298100,3587964,3587964,0,0
2022-03-AG-E1182,2022-03,AG-E1182,299535,0,299535,298636,3594420,3594420,0,0
2022-04-AG-E1182,2022-04,AG-E1182,300074,0,300074,299173,3600888,3600888,0,0
2022-05-AG-E1182,2022-05,AG-E1182,300614,0,300614,299712,3607368,3607368,0,0
2022-06-AG-E1182,2022-06,AG-E1182,301155,0,301155,300251,3613860,3613860,0,0
2022-07-AG-E1182,2022-07,AG-E1182,301697,0,301697,300791,3620364,3620364,0,0
2022-08-AG-E1182,2022-08,AG-E1182,302240,0,302240,301333,3626880,3626880,0,0
2022-09-AG-E1182,2022-09,AG-E1182,302784,0,302784,301875,3633408,3633408,0,0
2022-10-AG-E1182,2022-10,AG-E1182,303329,0,303329,302419,3639948,3639948,0,0
2022-11-AG-E1182,2022-11,AG-E1182,312991,1877,311114,310180,3755892,3755892,0,0
2022-12-AG-E1182,2022-12,AG-E1182,313554,0,313554,312613,3762648,3762648,0,0
2023-01-AG-E1182,2023-01,AG-E1182,314118,0,314118,313175,3769416,3769416,0,0
2023-02-AG-E1182,2023-02,AG-E1182,314683,0,314683,313738,3776196,3776196,0,0
2023-03-AG-E1182,2023-03,AG-E1182,315249,0,315249,314303,3782988,3782988,0,0
2023-04-AG-E1182,2023-04,AG-E1182,315816,0,315816,314868,3789792,3789792,0,0
2023-05-AG-E1182,2023-05,AG-E1182,316384,0,316384,315434,3796608,3796608,0,0
2023-06-AG-E1182,2023-06,AG-E1182,316953,0,316953,316002,3803436,3803436,0,0
2023-07-AG-E1182,2023-07,AG-E1182,317524,0,317524,316571,3810288,3810288,0,0
2023-08-AG-E1182,2023-08,AG-E1182,318096,0,318096,317141,3817152,3817152,0,0
2023-09-AG-E1182,2023-09,AG-E1182,318669,0,318669,317712,3824028,3824028,0,0
2023-10-AG-E1182,2023-10,AG-E1182,319243,0,319243,318285,3830916,3830916,0,0
2023-11-AG-E1182,2023-11,AG-E1182,329412,0,329412,328423,3952944,3952944,0,0
2023-12-AG-E1182,2023-12,AG-E1182,330005,0,330005,329014,3960060,3960060,0,0
2024-01-AG-E1182,2024-01,AG-E1182,330599,0,330599,329607,3967188,3967188,0,0
2024-02-AG-E1182,2024-02,AG-E1182,331194,0,331194,330200,3974328,3974328,0,0
2024-03-AG-E1182,2024-03,AG-E1182,331790,0,331790,330794,3981480,3981480,0,0
2024-04-AG-E1182,2024-04,AG-E1182,332387,0,332387,331389,3988644,3988644,0,0
2024-05-AG-E1182,2024-05,AG-E1182,332985,0,332985,331986,3995820,3995820,0,0
2024-06-AG-E1182,2024-06,AG-E1182,333584,0,333584,332583,4003008,4003008,0,0
2024-07-AG-E1182,2024-07,AG-E1182,334184,0,334184,333181,4010208,4010208,0,0
2024-08-AG-E1182,2024-08,AG-E1182,334786,0,334786,333781,4017432,4017432,0,0
2024-09-AG-E1182,2024-09,AG-E1182,335389,0,335389,334382,4024668,4024668,0,0
2024-10-AG-E1182,2024-10,AG-E1182,335993,2015,333978,332976,4031916,4031916,0,0
2024-11-AG-E1182,2024-11,AG-E1182,346696,0,346696,345655,4160352,4160352,0,0
2024-12-AG-E1182,2024-12,AG-E1182,347320,0,347320,346278,4167840,4167840,0,0
2025-01-AG-E1182,2025-01,AG-E1182,347945,0,347945,346901,4175340,4175340,0,0
2025-02-AG-E1182,2025-02,AG-E1182,348571,0,348571,347525,4182852,4182852,0,0
2025-03-AG-E1182,2025-03,AG-E1182,349198,0,349198,348150,4190376,4190376,0,0
2025-04-AG-E1182,2025-04,AG-E1182,349827,0,349827,348777,4197924,4197924,0,0
2025-05-AG-E1182,2025-05,AG-E1182,350457,0,350457,349405,4205484,4205484,0,0
2025-06-AG-E1182,2025-06,AG-E1182,351088,0,351088,350034,4213056,4213056,0,0
2025-07-AG-E1182,2025-07,AG-E1182,351720,0,351720,350664,4220640,4220640,0,0
2025-08-AG-E1182,2025-08,AG-E1182,352353,0,352353,351295,4228236,4228236,0,0
2025-09-AG-E1182,2025-09,AG-E1182,352987,0,352987,351928,4235844,4235844,0,0
2025-10-AG-E1182,2025-10,AG-E1182,353622,0,353622,352561,4243464,4243464,0,0
2025-11-AG-E1182,2025-11,AG-E1182,364886,0,364886,363791,4378632,4378632,0,0
2025-12-AG-E1182,2025-12,AG-E1182,365543,0,365543,364446,4386516,4386516,0,0
2026-01-AG-E1182,2026-01,AG-E1182,366201,0,366201,365102,4394412,4394412,0,0
2026-02-AG-E1182,2026-02,AG-E1182,366860,0,366860,365759,4402320,4402320,0,0
2026-03-AG-E1182,2026-03,AG-E1182,367520,0,367520,366417,4410240,4410240,0,0
2026-04-AG-E1182,2026-04,AG-E1182,368182,0,368182,367077,4418184,4418184,0,0
2026-05-AG-E1182,2026-05,AG-E1182,368845,0,368845,367738,4426140,4426140,0,0
2026-06-AG-E1182,2026-06,AG-E1182,369509,0,369509,368400,4434108,4434108,0,0
2026-07-AG-E1182,2026-07,AG-E1182,370174,0,370174,369063,4442088,4442088,0,0
2023-04-AG-E1183,2023-04,AG-E1183,752159,0,752159,749902,9025908,9025908,0,0
2023-05-AG-E1183,2023-05,AG-E1183,753513,0,753513,751252,9042156,9042156,0,0
2023-06-AG-E1183,2023-06,AG-E1183,754869,0,754869,752604,9058428,9058428,0,0
2023-07-AG-E1183,2023-07,AG-E1183,756228,0,756228,753959,9074736,9074736,0,0
2023-08-AG-E1183,2023-08,AG-E1183,757589,0,757589,755316,9091068,9091068,0,0
2023-09-AG-E1183,2023-09,AG-E1183,758953,0,758953,756676,9107436,9107436,0,0
2023-10-AG-E1183,2023-10,AG-E1183,760319,0,760319,758038,9123828,9123828,0,0
2023-11-AG-E1183,2023-11,AG-E1183,761688,0,761688,759402,9140256,9140256,0,0
2023-12-AG-E1183,2023-12,AG-E1183,763059,0,763059,760769,9156708,9156708,0,0
2024-01-AG-E1183,2024-01,AG-E1183,764433,0,764433,762139,9173196,9173196,0,0
2024-02-AG-E1183,2024-02,AG-E1183,765809,0,765809,763511,9189708,9189708,0,0
2024-03-AG-E1183,2024-03,AG-E1183,767187,0,767187,764885,9206244,9206244,0,0
2024-04-AG-E1183,2024-04,AG-E1183,791625,0,791625,789250,9499500,9499500,0,0
2024-05-AG-E1183,2024-05,AG-E1183,793050,0,793050,790670,9516600,9516600,0,0
2024-06-AG-E1183,2024-06,AG-E1183,794477,0,794477,792093,9533724,9533724,0,0
2024-07-AG-E1183,2024-07,AG-E1183,795907,0,795907,793519,9550884,9550884,0,0
2024-08-AG-E1183,2024-08,AG-E1183,797340,0,797340,794947,9568080,9568080,0,0
2024-09-AG-E1183,2024-09,AG-E1183,798775,4792,793983,791601,9585300,9585300,0,0
2024-10-AG-E1183,2024-10,AG-E1183,800213,0,800213,797812,9602556,9602556,0,0
2024-11-AG-E1183,2024-11,AG-E1183,801653,0,801653,799248,9619836,9619836,0,0
2024-12-AG-E1183,2024-12,AG-E1183,803096,0,803096,800686,9637152,9637152,0,0
2025-01-AG-E1183,2025-01,AG-E1183,804542,0,804542,802128,9654504,9654504,0,0
2025-02-AG-E1183,2025-02,AG-E1183,805990,0,805990,803572,9671880,9671880,0,0
2025-03-AG-E1183,2025-03,AG-E1183,807441,0,807441,805018,9689292,9689292,0,0
2025-04-AG-E1183,2025-04,AG-E1183,833161,0,833161,830661,9997932,9997932,0,0
2025-05-AG-E1183,2025-05,AG-E1183,834661,0,834661,832157,10015932,10015932,0,0
2025-06-AG-E1183,2025-06,AG-E1183,836163,0,836163,833654,10033956,10033956,0,0
2025-07-AG-E1183,2025-07,AG-E1183,837668,0,837668,835154,10052016,10052016,0,0
2025-08-AG-E1183,2025-08,AG-E1183,839176,0,839176,836658,10070112,10070112,0,0
2025-09-AG-E1183,2025-09,AG-E1183,840687,0,840687,838164,10088244,10088244,0,0
2025-10-AG-E1183,2025-10,AG-E1183,842200,0,842200,839673,10106400,10106400,0,0
2025-11-AG-E1183,2025-11,AG-E1183,843716,0,843716,841184,10124592,10124592,0,0
2025-12-AG-E1183,2025-12,AG-E1183,845235,0,845235,842699,10142820,10142820,0,0
2026-01-AG-E1183,2026-01,AG-E1183,846756,0,846756,844215,10161072,10161072,0,0
2026-02-AG-E1183,2026-02,AG-E1183,848280,0,848280,845735,10179360,10179360,0,0
2026-03-AG-E1183,2026-03,AG-E1183,849807,0,849807,847257,10197684,10197684,0,0
2026-04-AG-E1183,2026-04,AG-E1183,876877,0,876877,874246,10522524,10522524,0,0
2026-05-AG-E1183,2026-05,AG-E1183,878455,0,878455,875819,10541460,10541460,0,0
2026-06-AG-E1183,2026-06,AG-E1183,880036,0,880036,877395,10560432,10560432,0,0
2026-07-AG-E1183,2026-07,AG-E1183,881620,0,881620,878975,10579440,10579440,0,0
2022-01-AG-E1184,2022-01,AG-E1184,388235,0,388235,387070,4658820,4658820,0,0
2022-02-AG-E1184,2022-02,AG-E1184,388934,0,388934,387767,4667208,4667208,0,0
2022-03-AG-E1184,2022-03,AG-E1184,389634,0,389634,388465,4675608,4675608,0,0
2022-04-AG-E1184,2022-04,AG-E1184,390335,0,390335,389163,4684020,4684020,0,0
2022-05-AG-E1184,2022-05,AG-E1184,391038,0,391038,389864,4692456,4692456,0,0
2022-06-AG-E1184,2022-06,AG-E1184,391742,0,391742,390566,4700904,4700904,0,0
2022-07-AG-E1184,2022-07,AG-E1184,392447,0,392447,391269,4709364,4709364,0,0
2022-08-AG-E1184,2022-08,AG-E1184,393153,0,393153,391973,4717836,4717836,0,0
2022-09-AG-E1184,2022-09,AG-E1184,393861,2363,391498,390323,4726332,4726332,0,0
2022-10-AG-E1184,2022-10,AG-E1184,394570,0,394570,393386,4734840,4734840,0,0
2022-11-AG-E1184,2022-11,AG-E1184,395280,0,395280,394094,4743360,4743360,0,0
2022-12-AG-E1184,2022-12,AG-E1184,395992,0,395992,394804,4751904,4751904,0,0
2023-01-AG-E1184,2023-01,AG-E1184,408606,0,408606,407380,4903272,4903272,0,0
2023-02-AG-E1184,2023-02,AG-E1184,409341,0,409341,408112,4912092,4912092,0,0
2023-03-AG-E1184,2023-03,AG-E1184,410078,0,410078,408847,4920936,4920936,0,0
2023-04-AG-E1184,2023-04,AG-E1184,410816,0,410816,409583,4929792,4929792,0,0
2023-05-AG-E1184,2023-05,AG-E1184,411555,0,411555,410320,4938660,4938660,0,0
2023-06-AG-E1184,2023-06,AG-E1184,412296,0,412296,411059,4947552,4947552,0,0
2023-07-AG-E1184,2023-07,AG-E1184,413038,0,413038,411798,4956456,4956456,0,0
2023-08-AG-E1184,2023-08,AG-E1184,413781,0,413781,412539,4965372,4965372,0,0
2023-09-AG-E1184,2023-09,AG-E1184,414526,0,414526,413282,4974312,4974312,0,0
2023-10-AG-E1184,2023-10,AG-E1184,415272,0,415272,414026,4983264,4983264,0,0
2023-11-AG-E1184,2023-11,AG-E1184,416019,0,416019,414770,4992228,4992228,0,0
2023-12-AG-E1184,2023-12,AG-E1184,416768,0,416768,415517,5001216,5001216,0,0
2024-01-AG-E1184,2024-01,AG-E1184,430044,0,430044,428753,5160528,5160528,0,0
2024-02-AG-E1184,2024-02,AG-E1184,430818,0,430818,429525,5169816,5169816,0,0
2024-03-AG-E1184,2024-03,AG-E1184,431593,0,431593,430298,5179116,5179116,0,0
2024-04-AG-E1184,2024-04,AG-E1184,432370,0,432370,431072,5188440,5188440,0,0
2024-05-AG-E1184,2024-05,AG-E1184,433148,0,433148,431848,5197776,5197776,0,0
2024-06-AG-E1184,2024-06,AG-E1184,433928,0,433928,432626,5207136,5207136,0,0
2024-07-AG-E1184,2024-07,AG-E1184,434709,0,434709,433404,5216508,5216508,0,0
2024-08-AG-E1184,2024-08,AG-E1184,435491,2612,432879,431580,5225892,5225892,0,0
2024-09-AG-E1184,2024-09,AG-E1184,436275,0,436275,434966,5235300,5235300,0,0
2024-10-AG-E1184,2024-10,AG-E1184,437060,0,437060,435748,5244720,5244720,0,0
2024-11-AG-E1184,2024-11,AG-E1184,437847,0,437847,436533,5254164,5254164,0,0
2024-12-AG-E1184,2024-12,AG-E1184,438635,0,438635,437319,5263620,5263620,0,0
2025-01-AG-E1184,2025-01,AG-E1184,452607,0,452607,451249,5431284,5431284,0,0
2025-02-AG-E1184,2025-02,AG-E1184,453422,0,453422,452061,5441064,5441064,0,0
2025-03-AG-E1184,2025-03,AG-E1184,454238,0,454238,452875,5450856,5450856,0,0
2025-04-AG-E1184,2025-04,AG-E1184,455056,0,455056,453690,5460672,5460672,0,0
2025-05-AG-E1184,2025-05,AG-E1184,455875,0,455875,454507,5470500,5470500,0,0
2025-06-AG-E1184,2025-06,AG-E1184,456696,0,456696,455325,5480352,5480352,0,0
2025-07-AG-E1184,2025-07,AG-E1184,457518,0,457518,456145,5490216,5490216,0,0
2025-08-AG-E1184,2025-08,AG-E1184,458342,0,458342,456966,5500104,5500104,0,0
2025-09-AG-E1184,2025-09,AG-E1184,459167,0,459167,457789,5510004,5510004,0,0
2025-10-AG-E1184,2025-10,AG-E1184,459994,0,459994,458614,5519928,5519928,0,0
2025-11-AG-E1184,2025-11,AG-E1184,460822,0,460822,459439,5529864,5529864,0,0
2025-12-AG-E1184,2025-12,AG-E1184,461651,0,461651,460266,5539812,5539812,0,0
2026-01-AG-E1184,2026-01,AG-E1184,476356,0,476356,474926,5716272,5716272,0,0
2026-02-AG-E1184,2026-02,AG-E1184,477213,0,477213,475781,5726556,5726556,0,0
2026-03-AG-E1184,2026-03,AG-E1184,478072,0,478072,476637,5736864,5736864,0,0
2026-04-AG-E1184,2026-04,AG-E1184,478933,0,478933,477496,5747196,5747196,0,0
2026-05-AG-E1184,2026-05,AG-E1184,479795,0,479795,478355,5757540,5757540,0,0
2026-06-AG-E1184,2026-06,AG-E1184,480659,0,480659,479217,5767908,5767908,0,0
2026-07-AG-E1184,2026-07,AG-E1184,481524,2889,478635,477199,5778288,5778288,0,0
2022-02-AG-E1185,2022-02,AG-E1185,87722,0,87722,87458,1052664,1052664,0,0
2022-03-AG-E1185,2022-03,AG-E1185,87894,0,87894,87630,1054728,1054728,0,0
2022-04-AG-E1185,2022-04,AG-E1185,88066,0,88066,87801,1056792,1056792,0,0
2022-05-AG-E1185,2022-05,AG-E1185,88239,0,88239,87974,1058868,1058868,0,0
2022-06-AG-E1185,2022-06,AG-E1185,88412,0,88412,88146,1060944,1060944,0,0
2022-07-AG-E1185,2022-07,AG-E1185,88585,0,88585,88319,1063020,1063020,0,0
2022-08-AG-E1185,2022-08,AG-E1185,88759,532,88227,87962,1065108,1065108,0,0
2022-09-AG-E1185,2022-09,AG-E1185,88933,0,88933,88666,1067196,1067196,0,0
2022-10-AG-E1185,2022-10,AG-E1185,89107,0,89107,88839,1069284,1069284,0,0
2022-11-AG-E1185,2022-11,AG-E1185,89282,0,89282,89014,1071384,1071384,0,0
2022-12-AG-E1185,2022-12,AG-E1185,89457,0,89457,89188,1073484,1073484,0,0
2023-01-AG-E1185,2023-01,AG-E1185,89632,0,89632,89363,1075584,1075584,0,0
2023-02-AG-E1185,2023-02,AG-E1185,92502,0,92502,92224,1110024,1110024,0,0
2023-03-AG-E1185,2023-03,AG-E1185,92683,0,92683,92404,1112196,1112196,0,0
2023-04-AG-E1185,2023-04,AG-E1185,92865,0,92865,92586,1114380,1114380,0,0
